username, created_at, lng, lat, text
coachwecks, Fri Jan 29 20:44:53 +0000 2021, -88.753709, 41.927807, @Camgrays1 @chris3grays @NIUCoachHammock @CoachDtjackson @CooneyPanthers Nice work Cam!!  Bring you back to DeKalb some way!!! 
drozaayy, Fri Jan 29 20:44:53 +0000 2021, -76.362276, 37.050897, My lil ugly  ass take sum new pics now they all my profile pics 😂 
ccollinsevents, Fri Jan 29 20:44:53 +0000 2021, -74.244435, 40.268807, @SFCdouble @linecook Well obviously someone is... probably with the way the world is, it’s nice to think happy and thoughts 
NancyOfDurham, Fri Jan 29 20:44:53 +0000 2021, -78.895441, 35.990983, @marcorubio Dissenting voices are fine. Sedition is not OK. Incitement to insurrection is not OK. Threats of murder are not OK. 
CoachGallimore, Fri Jan 29 20:44:53 +0000 2021, -122.330602, 47.614817, Welcome to the @GAcademyLeague @HarborPremier @WATimbersFC #GARising #NW 
H0wie_Xu, Fri Jan 29 20:44:53 +0000 2021, -122.144030, 37.414371, @mallik70 @joinClubhouse @joinClubhouse to me is #democratizing and #facebooking the #RadioHost industry. I have… https://t.co/0FM9ZwkTkK 
ngedlibra1, Fri Jan 29 20:44:53 +0000 2021, -74.377998, 40.538787, Who can beat my #NBAAllStar picks for this #NBA season? https://t.co/45c531WVtG 
marketman52, Fri Jan 29 20:44:53 +0000 2021, -121.380074, 38.671418, Thanks 
Israel_Mtz_Cln, Fri Jan 29 20:44:53 +0000 2021, -100.168717, 25.778679, @__kewpie_ Hasta 2 
Moskii2gz, Fri Jan 29 20:44:53 +0000 2021, -74.066663, 40.718001, Time da duck out how they get that pic 😭😭😭😭 
Omar_fromPR, Fri Jan 29 20:44:54 +0000 2021, -83.804475, 27.698682, This is what an older adult who was unable to get a COVID-19 appointment said to me:"I hope I get the shot soon b… https://t.co/P4GeP27LX6 
brando4k, Fri Jan 29 20:44:54 +0000 2021, -84.266174, 30.476216, just got some amc stock 🙂 
kirbycalzone, Fri Jan 29 20:44:54 +0000 2021, -112.315212, 33.439296, @FakeKenty Ik :( 
willisstrk, Fri Jan 29 20:44:54 +0000 2021, -82.287725, 27.838539, @Janice84155943 @debra50384668 Good. We don’t need any of that sick stuff. 
cfhnole, Fri Jan 29 20:44:54 +0000 2021, -81.571184, 28.605604, Friday hits different with a fresh fade! 😎😎 
TySabastian, Fri Jan 29 20:44:54 +0000 2021, -81.972705, 28.049601, said she cant stand me so i told her sit 😌 https://t.co/xN4DZpSUAO 
houdiniturboo, Fri Jan 29 20:44:54 +0000 2021, -84.683886, 33.865068, I feel I’m chosen I’m pressure and I kno it 
_BenNichols_, Fri Jan 29 20:44:54 +0000 2021, -92.480046, 42.727218, @macemasonmace WE are killing it https://t.co/Knuktrr4Uu 
scottdfloyd, Fri Jan 29 20:44:54 +0000 2021, -118.400884, 33.889487, Great job by Chauncey Hamlett from @PEPSI this week with @sbjsbd talking about marketing with purpose and the… https://t.co/BO8CaYifK9 
Ashante_Parker, Fri Jan 29 20:44:54 +0000 2021, -117.864818, 33.926652, @Michael_Bucwa Awuna waster ngama essentials ase trumpville mtakwethu 🤣🙈 
TheBeastAnimal_, Fri Jan 29 20:44:54 +0000 2021, -83.804475, 27.698682, 😈Forward/Back Roll💪 (Flash Back Video from last Year) #FridayVibes 🔮 https://t.co/Z8MoDgI0s6 
jwsherrod, Fri Jan 29 20:44:54 +0000 2021, -85.978600, 35.830522, 😍 
blackandmild79, Fri Jan 29 20:44:55 +0000 2021, -74.773336, 40.216133, @sasyncurvacious Thank you 
tmj_ctf_manuf, Fri Jan 29 20:44:55 +0000 2021, -72.839732, 41.730201, Career tip for landing jobs like "Tooling New Tool" in #Farmington, CT. Go on informational interviews. The best wa… https://t.co/apoyR0fVRA 
Znipey, Fri Jan 29 20:44:55 +0000 2021, -94.525551, 38.875934, @Phalizide Pretty much lol 
SimonCareers, Fri Jan 29 20:44:55 +0000 2021, -80.229770, 27.254491, See our latest Jensen Beach, FL job and click to apply: Director, Operations-III - https://t.co/J5lbo5NTis #Simon #FacilitiesMgmt 
RJeremy88, Fri Jan 29 20:44:55 +0000 2021, -117.104989, 32.810012, Me practicing for when I finally meet @ladygaga 
solomonmm97, Fri Jan 29 20:44:55 +0000 2021, -75.800141, 45.248791, I think I'll use this weekend to learn song lyrics. 
Regi_t, Fri Jan 29 20:44:55 +0000 2021, -74.586764, 40.428672, @DrEstherFreeman @harvardmed @mgh_mpec 👏🏼 
DRobinson10_, Fri Jan 29 20:44:55 +0000 2021, -80.926628, 33.631140, yessir fam 🤝 
BeakFinch, Fri Jan 29 20:44:55 +0000 2021, -71.088712, 42.313670, @NGillty Seems like it definitely could be 
genztrader, Fri Jan 29 20:44:55 +0000 2021, -118.411907, 34.020789, @elonmusk $doge to the moon https://t.co/8tiayNRE1K 
Lavish5ive, Fri Jan 29 20:44:55 +0000 2021, -96.879957, 32.924548, 😂😂😂😂😂😂😂😂 Title gotta be “Blasian” 
6__juicePenn1y, Fri Jan 29 20:44:55 +0000 2021, -85.641142, 42.956412, go to hell 
DanielBHervey, Fri Jan 29 20:44:55 +0000 2021, -99.305780, 34.654029, @shereaps I'm chasing a high. I just want to feel something. You know? 
tottaly_wastED, Fri Jan 29 20:44:55 +0000 2021, -91.401008, 30.937336, All of the faves on one plate 🤤 
saintcignatius, Fri Jan 29 20:44:55 +0000 2021, -75.117998, 40.004866, liberté, nice. egalité, yes! but fraternité ? 
skielark, Fri Jan 29 20:44:55 +0000 2021, -114.087851, 51.027664, It must be Friday in Alberta. 
JaredSpruyt, Fri Jan 29 20:44:56 +0000 2021, -104.640894, 50.455136, @AllisonCross I’m from Saskatchewan! 
Jeyyya, Fri Jan 29 20:44:56 +0000 2021, -117.173571, 34.052874, I did my best..... 
thatguyskawt, Fri Jan 29 20:44:56 +0000 2021, -118.411907, 34.020789, 2021 looking real 2020ish right about now. https://t.co/WkgHniiWHd 
bake_ttv, Fri Jan 29 20:44:56 +0000 2021, -113.734431, 52.475852, Obsessed with apt2b furniture 😭 
__jabian, Fri Jan 29 20:44:56 +0000 2021, -80.926628, 33.631140, @ratedRIAN Sksksksksksksk https://t.co/37CoCmsqIS 
cory37669013, Fri Jan 29 20:44:56 +0000 2021, -100.076888, 31.168893, 🐐 
ExsBextFriendxx, Fri Jan 29 20:44:56 +0000 2021, -112.321276, 34.617647, Well sh*t ain't this mix of emotions I so get in my feels https://t.co/OV4xbUKVyB 
BasuAshis, Fri Jan 29 20:44:56 +0000 2021, -79.616073, 43.555244, When the temperature outside is below freezing one must recall the gorgeous summer weather..and early fall..📸 Ashi… https://t.co/VDGje4UKHc 
Stalbertsprtfan, Fri Jan 29 20:44:56 +0000 2021, -95.834958, 41.247487, Baker game 4:Falcons: 202Saintes: 154 
511NY, Fri Jan 29 20:44:56 +0000 2021, -73.989427, 42.293875, Cleared: Incident on #NY32 SB at CR 23B 
511NYMidHudson, Fri Jan 29 20:44:56 +0000 2021, -73.989427, 42.293875, Cleared: Incident on #NY32 SB at CR 23B 
the__Khaleeesi, Fri Jan 29 20:44:57 +0000 2021, -77.604684, 41.117936, do you guys clench your teeth for most of the day or are you normal 
xylodemon, Fri Jan 29 20:44:57 +0000 2021, -119.306608, 37.269176, @meg_lo_maniacal 💛💛💛veganuary is really for people who want to try veganism out but i decided to use it to challe… https://t.co/ZawUxoF8x2 
leahgabriellaa_, Fri Jan 29 20:44:57 +0000 2021, -118.248063, 33.839612, not me suddenly developing a crush on this boy who i’ve never even spoken a word to 😃 
EvyMedinz, Fri Jan 29 20:44:57 +0000 2021, -107.342056, 24.662488, @doc_rojiblanco7 Al campo no me tocó ir, era más para los hombres y mi mamá nunca nos quiso mandar, aparte por el sol tan fuerte 🤯 
511NY, Fri Jan 29 20:44:57 +0000 2021, -73.987437, 40.718315, Construction on #JLine Both directions from Delancy St - Essex St to Myrtle Av https://t.co/bvMNL6TJL0 
m2rtell, Fri Jan 29 20:44:57 +0000 2021, -80.148654, 26.468848, let’s go on a tattoo date then get wings after 
djihnternal, Fri Jan 29 20:44:57 +0000 2021, -117.887439, 33.739992, I wonder what raising canes is doing right now 🥺 
JoeBoo3, Fri Jan 29 20:44:57 +0000 2021, -83.725610, 42.994459, Seriously? Where do they come up with this shit? 
Esther_amung, Fri Jan 29 20:44:57 +0000 2021, -99.130628, 19.630215, Yo intentando ser mala 🤣🤣🤣🤣 
Bree_idk, Fri Jan 29 20:44:57 +0000 2021, -118.411907, 34.020789, LOL!! Why she got a whole pile of money already 💀💀💀 
benspoont, Fri Jan 29 20:44:57 +0000 2021, -80.134986, 26.373976, Super close game, probably did better than a lot of people expected. I’ve got high hopes for the @MisfitsggLoL squad! 
lobvndz, Fri Jan 29 20:44:57 +0000 2021, -120.389538, 37.990109, Tons of #uncensored #nsfw #content #Exclusively only on my #onlyfans page! Be sure to sub to @backwoodsurge0n… https://t.co/sa7I4VWZk6 
TimberGHaiti, Fri Jan 29 20:44:57 +0000 2021, -85.170051, 41.086917, Wikenn li ye, epi kleren pa chè 😂 
pizza_real, Fri Jan 29 20:44:57 +0000 2021, -101.201533, 19.671439, Acaba de publicar una foto en Pizza Real Fuentes de Morelia https://t.co/T9kRI8OO9h 
511NY, Fri Jan 29 20:44:57 +0000 2021, -74.240176, 40.772627, Updated: Construction on #I280 EB at East of Exit 10 - Northfield Ave/CR 508 https://t.co/L7l2KOvsIL 
511nyJMZ, Fri Jan 29 20:44:57 +0000 2021, -73.987437, 40.718315, Construction on #JLine Both directions from Delancy St - Essex St to Myrtle Av https://t.co/klpynCgQtz 
rleallen, Fri Jan 29 20:44:57 +0000 2021, -95.631689, 29.603464, @Miyano82537 @ProjectLincoln I can’t show you what Swalwell did on Twitter, it somehow is a community violation.  W… https://t.co/VJphQIVjB2 
stamey_et, Fri Jan 29 20:44:57 +0000 2021, -86.791549, 36.200008, https://t.co/JbSgrj34pY 
BruningImagery, Fri Jan 29 20:44:57 +0000 2021, -118.411907, 34.020789, Purrrrdy📷 
586SLICK, Fri Jan 29 20:44:58 +0000 2021, -82.949623, 42.538802, Got some crips that will make my problems go away no cap..... don’t be a problem 
tamiaaal, Fri Jan 29 20:44:58 +0000 2021, -89.876449, 32.571032, i supposed to be looking for shoes &amp; i ended up buying new sleeping wear😭 
Deso_Bands, Fri Jan 29 20:44:58 +0000 2021, -87.732013, 41.833585, Taking my first flight by myself I’m acting real grown 😭😭 
mikehow12347534, Fri Jan 29 20:44:58 +0000 2021, -86.680738, 32.576227, @RealDeanCain Too white ? Says who and who gives a damn . That’s racist to say that 
Scottcfrith, Fri Jan 29 20:44:58 +0000 2021, -75.117998, 40.004866, Just listed! + 2907 W. Flora Street + $324,900 https://t.co/zMSlQn3C8i 
HNcruising, Fri Jan 29 20:44:58 +0000 2021, -86.243193, 15.201132, @diasala83 Jajaja 
Jeff_IAmThatIAm, Fri Jan 29 20:44:58 +0000 2021, -90.158017, 32.230987, @GainGreen031 Lol, I don’t think I ever had one. 
andrewkaylor, Fri Jan 29 20:44:58 +0000 2021, -80.178392, 26.039680, @elonmusk I need one with a high 5 flippy arm animation 
laboogie_, Fri Jan 29 20:44:58 +0000 2021, -90.479380, 30.482053, @reeekk_ You rather baker over Deshaun?😭 
OrtegaPatty, Fri Jan 29 20:44:58 +0000 2021, -73.868811, 45.453108, @Seminario_Mty Por la Familia Camargo-Ortega muchas gracias 😊 
allemekezeke, Fri Jan 29 20:44:58 +0000 2021, -77.007478, 39.090454, @Xtra_lar Ine ndukagona😂😂 zotayisana nthawi izi 
RioVisuals, Fri Jan 29 20:44:58 +0000 2021, -83.099288, 42.352787, Schedule to buy $NAKD during this weekend. If you have $Nakd already hold it throughout this next week. 
touringboston, Fri Jan 29 20:44:58 +0000 2021, -71.088712, 42.313670, Welcome Back. #prebook #dateBoston 
ridethewind703, Fri Jan 29 20:44:58 +0000 2021, -77.450244, 38.770885, What’s wrong with them? https://t.co/G6L7XIrmDK 
DarRohnHansen, Fri Jan 29 20:44:59 +0000 2021, -111.875300, 40.519600, Registered to vote in Utah!#vote @ Draper, Utah https://t.co/qiQrT9DjKw 
ferilovelyy, Fri Jan 29 20:44:59 +0000 2021, -98.189648, 26.167904, 😂😂 
Yeah_Im_Conejo, Fri Jan 29 20:44:59 +0000 2021, -111.858398, 33.639340, They don't want to us winning #DOGE https://t.co/B9wTzp4Sog 
oregondux2, Fri Jan 29 20:44:59 +0000 2021, -123.022450, 45.005514, @adamcarolla @AdamCarollaShow 
aveedibya, Fri Jan 29 20:44:59 +0000 2021, -87.732013, 41.833585, @psantloki Is there a way I can invest in this portfolio? Or did I just create a new startup idea? 
Pharaohiic, Fri Jan 29 20:44:59 +0000 2021, -82.985772, 39.994684, @ZeeToThe Lmaooo 
23dwayne, Fri Jan 29 20:44:59 +0000 2021, -112.124676, 33.552863, #ExpelMarjorieTaylorGreene 
The_Annett, Fri Jan 29 20:44:59 +0000 2021, -123.123581, 49.257639, It's been a long time waiting. #rollergirl https://t.co/TaAVzn624P 
toriparis_, Fri Jan 29 20:44:59 +0000 2021, -80.417651, 46.147404, Amazing 
daisyanne6311, Fri Jan 29 20:44:59 +0000 2021, -96.291649, 30.585471, @a_garzzz27 Honey are you okay? 
Bliss3240, Fri Jan 29 20:44:59 +0000 2021, -85.768241, 37.822244, Here's a Pfp and Header for my Bestie 💜💚 @JordanRoby94 https://t.co/8Rez1RbvnZ 
mindofmontero, Fri Jan 29 20:44:59 +0000 2021, -74.032258, 40.746380, holy shit 
lounge_alibi, Fri Jan 29 20:45:00 +0000 2021, -73.968542, 40.780709, Honored to be fearless in this piece! #SaveTheGayBars #ilovegaybars #blackgaybar #supportsmallbusiness 🏳️‍🌈🏳️‍🌈… https://t.co/zQIROBpIj3 
jparkerxxx, Fri Jan 29 20:45:00 +0000 2021, -87.732013, 41.833585, ps haven't touched myself but might lock up to prevent myself 
PartyPrat, Fri Jan 29 20:45:00 +0000 2021, -123.123581, 49.257639, @Haruhi_Akizuki ATPATS ETERNALLY BTFO 
mamamellz, Fri Jan 29 20:45:00 +0000 2021, -122.031186, 36.979375, bridgerton broke me I will never b the same 
Djohngo1, Fri Jan 29 20:45:00 +0000 2021, -86.142922, 39.779562, Meanwhile y’all continue to gas nicotine alcohol and adderall the 3 worst drugs ever made 😒 no taste smh. I guess y… https://t.co/7oD8moVfK8 
TradeWithNinja, Fri Jan 29 20:45:00 +0000 2021, -73.916991, 41.693233, $GME 332-355 
MilesWilburn1, Fri Jan 29 20:45:00 +0000 2021, -93.262046, 44.970610, @SusiVidal @ their rankings. https://t.co/mReG5HeGgY 
Oswaldo30500729, Fri Jan 29 20:45:00 +0000 2021, -103.407581, 20.489709, A Cuidarse y Cuidar a los Demás!! 
oddy4real, Fri Jan 29 20:45:00 +0000 2021, -113.492617, 53.555819, @bunmzi I’ll do that next time 
BALLNLIKEDROSE, Fri Jan 29 20:45:00 +0000 2021, -84.433106, 33.767195, It b the fucking lies for me 
Popeleo17, Fri Jan 29 20:45:00 +0000 2021, -96.989401, 37.230268, I pray that most people know when it's time to get off 
aliveness_ape, Fri Jan 29 20:45:00 +0000 2021, -122.630908, 45.536402, In today’s SBG University lesson, Liam &amp; I work the single-neck-tie. My grip &amp; weight distribution create connectio… https://t.co/tAg0XMy7Lw 
Skillz_153, Fri Jan 29 20:45:00 +0000 2021, -73.968542, 40.780709, @Trealtalk211 @jusscallmequill Hey my Xbox s isn’t a brick it’s my baby lol 
FearOfPieces, Fri Jan 29 20:45:01 +0000 2021, -75.117998, 40.004866, They created a more complex and sympathetic character when in actuality Killmonger of the comics only wanted reveng… https://t.co/9lmAa3Cc5c 
Tito_Ren, Fri Jan 29 20:45:01 +0000 2021, -121.941580, 37.758225, Where is GameStop name? 
twobigboysblog, Fri Jan 29 20:45:00 +0000 2021, -115.135165, 36.060964, The fat Greek #LasVegas https://t.co/397Jo7GIxd 
AKLionMusic, Fri Jan 29 20:45:01 +0000 2021, -79.420865, 38.003376, @HALIENE Gorgeous 
kimberlysouza, Fri Jan 29 20:45:01 +0000 2021, -111.997441, 40.678703, @MSuppasit Suppasit, I hope you're fully able to enjoy every accomplishment. I'm very happy for you🤗🥰🙏.(Your one si… https://t.co/MNBqGuFZ9H 
J_vieira713, Fri Jan 29 20:45:01 +0000 2021, -79.420865, 38.003376, “We can listen to music now...and so can our neighbors” 😂😂😂 @Ben_phelps13 
DeniseCrowe16, Fri Jan 29 20:45:01 +0000 2021, -83.173867, 32.678207, https://t.co/foHgfVlGMB 
Barbara73797753, Fri Jan 29 20:45:01 +0000 2021, -82.669467, 40.365160, @WLouT2 @elguapo64 @JoeBiden @PressSec @ROCKONOHIO @AppSame @ShawnG927 @RNRCalifornia @BettyAnn1014 @Real_G2DAZ… https://t.co/KSlx4zhtkT 
iamshaundavinci, Fri Jan 29 20:45:01 +0000 2021, -87.732013, 41.833585, Wth😂😂 
SWTrain99, Fri Jan 29 20:45:01 +0000 2021, -93.207534, 45.105267, @Michiac1229 @RolandLatimer @AmandaCacheris @MaBellMatt I’ll pass the message. Thanks @Michiac1229 ! 
rebkettlebells, Fri Jan 29 20:45:01 +0000 2021, -97.079654, 32.931834, @LivePDDave1 @CompoundBoss Lol triggered 
SimplyCarla7, Fri Jan 29 20:45:01 +0000 2021, -83.173867, 32.678207, @_dawnmontgomery https://t.co/uXwt9tdRDL 
DallenJPearson, Fri Jan 29 20:45:01 +0000 2021, -72.757385, 41.500753, The car tax in this state is already fucked up under normal circumstances, but then you’re going to charge a conven… https://t.co/gZdiWI7ByI 
Lucky_searching, Fri Jan 29 20:45:01 +0000 2021, -99.579915, 19.251531, @PrismaRU @maurodriguez @RadioUNAM Qué opinan de este medicamento https://t.co/xqz2xdWEI6 
johnsheehan1962, Fri Jan 29 20:45:02 +0000 2021, -93.262046, 44.970610, @stevepuma @RightWingWatch I thought Joe was brain dead. 
mhcurtis1968, Fri Jan 29 20:45:02 +0000 2021, -81.556333, 41.398685, Absolutely love it! 
1a1unaa, Fri Jan 29 20:45:02 +0000 2021, -78.657837, 35.843981, Everyday I’m closer and closer to dating a white man 
Fury7v7, Fri Jan 29 20:45:02 +0000 2021, -95.446486, 29.838495, @jakelangi 
srauer20, Fri Jan 29 20:45:02 +0000 2021, -74.946407, 40.102243, From ABC News:Capitol Police beef up lawmaker travel security amid domestic terror warninghttps://t.co/voBLf58umg 
TheRyPepper, Fri Jan 29 20:45:02 +0000 2021, -73.968542, 40.780709, @duffy_sc @tiffaliffers @CNBC I hope it goes through fast! 
JaimyWarner, Fri Jan 29 20:45:02 +0000 2021, -79.272570, 43.629311, Harsh writing advice: unless you specify your characters aren’t werewolves your audience is going to assume they’re all werewolves. Sorry. 
ColeFoxxy, Fri Jan 29 20:45:02 +0000 2021, -92.453089, 42.516156, c’mon chicken feathers 
PasquelSanchez, Fri Jan 29 20:45:02 +0000 2021, -99.182862, 18.811717, @soycyndavalos Era de esperarse Saludos Cyn 
darodaresu, Fri Jan 29 20:45:02 +0000 2021, -87.732013, 41.833585, @jaspyology Lmao 
RGoddess2021, Fri Jan 29 20:45:02 +0000 2021, -89.876449, 32.571032, @pulte $RedheadGoddess67Elec is soon to be cut off $220, property taxes due $600, &amp; nèed help w groceries as my ca… https://t.co/nSGmVRbipt 
Dramuda, Fri Jan 29 20:45:02 +0000 2021, -100.076888, 31.168893, @ChloeCarterArts Wait for it wait for it *have sound up* zzooooOOOMM https://t.co/bYF5u31nKf 
ColumbiaJoanna, Fri Jan 29 20:45:02 +0000 2021, -76.620482, 39.284713, @elonmusk 👏 
cassiidior, Fri Jan 29 20:45:03 +0000 2021, -84.315070, 33.874544, I haven’t went shopping shopping in a minnnn 
gabsRod21, Fri Jan 29 20:45:03 +0000 2021, -97.139765, 34.174574, It’s funny to see who the selfie brings out. 😂😂 
RonaldRiggs02, Fri Jan 29 20:45:02 +0000 2021, -91.090800, 30.459100, Nah but like this is a really beautiful day omg https://t.co/RZJc6zgUgO 
HRob39, Fri Jan 29 20:45:03 +0000 2021, -97.294660, 32.683858, Great day at Wyatt Nation!Larry Petite is our Campus 2021 Teacher of the Year!@WyattHSBB @ladychapsbb @OdwyattFB… https://t.co/CCQxlACybg 
squirevi, Fri Jan 29 20:45:03 +0000 2021, -97.714151, 20.993724, 𝐸𝑛𝑐𝑜𝑛𝑡𝑟𝑒́ 𝑒𝑠𝑡𝑒 𝑡𝑒𝑐𝑙𝑎𝑑𝑜 𝑦 𝑙𝑜 𝐴𝑀𝑀𝑀𝑀𝑀𝑀𝑀𝑂𝑂𝑂𝑂𝑂 
parksboardfacts, Fri Jan 29 20:45:03 +0000 2021, -123.123581, 49.257639, @CTVVancouver I’m guessing the coyotes were there first? 
macias_zindy, Fri Jan 29 20:45:03 +0000 2021, -87.732013, 41.833585, ppl b forgetting who was there for them when they had nun 
kb32738, Fri Jan 29 20:45:03 +0000 2021, -83.804475, 27.698682, @FloridaGOP @GovRonDeSantis He is a idiot!!!!!!! Lemme guess, masks don’t work either right.... 😳dumb people 
DaddySaurusFlex, Fri Jan 29 20:45:04 +0000 2021, -85.637308, 38.249034, @CJF_NC That’s my rationale 
KiuiAirica, Fri Jan 29 20:45:04 +0000 2021, -118.411907, 34.020789, I ain’t tell y’all but I got accepted into the Parsons x Complex Streetwear Essentials program on scholarship..I started today 🥺🤍 
elpayasodlt, Fri Jan 29 20:45:03 +0000 2021, -100.955511, 22.311120, Hay Manifestaciones Fuentes En Esta Clínica IMSS Irapuato Guanajuato 👨‍⚕️👩‍🔬🚑 Ver Video Aquí 🔴🎥➡️… https://t.co/vcvCK9jg9W 
Hdash713, Fri Jan 29 20:45:04 +0000 2021, -95.446486, 29.838495, @sonyasupposedly Guaranteed replies. 
brirut81, Fri Jan 29 20:45:04 +0000 2021, -112.356588, 33.640349, locking men in cages until they prove they can exist correctly in society all 2021 
WRIGHT_AFFAIR, Fri Jan 29 20:45:04 +0000 2021, -73.968542, 40.780709, I’m truly a style icon 😂😂😂 
lestoncee, Fri Jan 29 20:45:04 +0000 2021, -118.346138, 33.914068, I just wanna feel safe and secure 
PlouffeLeo, Fri Jan 29 20:45:04 +0000 2021, -71.326858, 42.636248, @CityofLowellMA Madam Manager, I am 55 years old lung cancer survivor with respiratory problems, when can I get the vaccine? TY. 
Crupe29, Fri Jan 29 20:45:04 +0000 2021, -80.764028, 37.053316, @interstatebatts @JoeGibbsRacing @Soundwaveart @amsupdates 1996 https://t.co/uYpsXoH6IL 
Jizzle1600, Fri Jan 29 20:45:04 +0000 2021, -96.053431, 41.275721, @LegionHoops Please 
local_onthe8, Fri Jan 29 20:45:04 +0000 2021, -91.960815, 33.129910, @jorockcod @badluck_jones Don't want😔 https://t.co/3Wn3XV9jLg 
RogueTaurus_, Fri Jan 29 20:45:04 +0000 2021, -80.149173, 26.150368, @NICKIMINAJ on Repeat 24/7 🥵 
W3BGUY, Fri Jan 29 20:45:04 +0000 2021, -102.301538, 30.882414, Fuel stop... (at @Chevron in Bakersfield, TX) https://t.co/W8Z9Al8pH3 
tygarlily, Fri Jan 29 20:45:05 +0000 2021, -83.173867, 32.678207, @LordCuddleBear You're my right thing this month 💙 
OscarGo61621963, Fri Jan 29 20:45:05 +0000 2021, -99.153366, 19.432836, Ligera baja? No mames en que país vives.hay que maquillar las cifras#SemáforoRojo 
tmj_CAA_transp, Fri Jan 29 20:45:05 +0000 2021, -119.206423, 34.198599, If jobs with titles like "Part Time School Bus Driver" sound appealing to you, follow us to hear about these types… https://t.co/BwQFk28zsz 
clarr_care_serv, Fri Jan 29 20:45:05 +0000 2021, -84.221104, 39.327465, @FOX19Frank Congratulations 💚 
lovelyy_janee, Fri Jan 29 20:45:05 +0000 2021, -121.873730, 37.331159, @Nia_res Girl it will! I hope it does 🙏🏽✨ 
fitbeauty, Fri Jan 29 20:45:05 +0000 2021, -73.509962, 40.666985, @craigcartonlive Hahaha that’s amazing❗️. Happy birthday Craig😘 
tmj_LA_EDU, Fri Jan 29 20:45:05 +0000 2021, -93.217376, 30.226595, Looking to score a job at Charter Schools USA? You're in luck. Click the link in our bio for the job description an… https://t.co/17SLr3wqWr 
GMcCorrister, Fri Jan 29 20:45:05 +0000 2021, -97.152676, 49.853805, Listening To Some Good &amp; Awesome @ashanti Tunes 🔥🎵🤩 https://t.co/9FvVic6B82 
LegalHerbalist, Fri Jan 29 20:45:05 +0000 2021, -73.831187, 40.670879, okay so the first two seconds of this alaiyah jah video literally I had to pause after two seconds cuz what tf.  I’… https://t.co/R8b7btrcCW 
Big7_1Bruce, Fri Jan 29 20:45:05 +0000 2021, -77.493170, 37.529883, Now @Timcast it says my limit is 1 share Just how much more can they manipulate the market https://t.co/xedWrOVtIa 
bosummers7378, Fri Jan 29 20:45:05 +0000 2021, -86.441236, 39.766555, @BrooksKnudsen @thatguytylor @trevcosi23 Everything I have read about Marco is that he will end up at 3rd or RF, bu… https://t.co/M8b62F8p6K 
NikkiSiixx, Fri Jan 29 20:45:05 +0000 2021, -80.115606, 26.017301, Just posted a photo @ Hollywood Beach https://t.co/ijKBguwldD 
bekah_com, Fri Jan 29 20:45:05 +0000 2021, -98.540651, 29.417501, @soyscape okay 🥰 
MenaceSocietyUT, Fri Jan 29 20:45:05 +0000 2021, -111.897226, 40.654190, @Clintonite33 I guess that’s what you have to do if you can’t spin the turntable backwards.🤷‍♂️🤷‍♂️ https://t.co/MeuNe9n5rf 
ItsADaggerA13, Fri Jan 29 20:45:06 +0000 2021, -81.657000, 30.328500, Just posted a photo @ Jacksonville, Florida https://t.co/FPcVbx9O29 
bruce_stauffer, Fri Jan 29 20:45:06 +0000 2021, -71.956854, 41.362588, @LauraDiBella15 "That" in insane. 
afterkerastotle, Fri Jan 29 20:45:06 +0000 2021, -97.754724, 30.323346, Thought of the day:“Wow I can’t believe fingerprints are completely unique. Like no one else has my fingerprints?… https://t.co/vvYQ5Pe4BK 
AraizCorre, Fri Jan 29 20:45:06 +0000 2021, -99.153366, 19.432836, Estoy en un curso con 60% mujeres y el profesor se refiere a grupo como “nosotras”, así  sin risita ni pausa incómoda 🤩 🙌🏻✨ 
everylotsf, Fri Jan 29 20:45:06 +0000 2021, -122.426900, 37.766460, 1912 15th Street https://t.co/L33TARyU3m 
connorjustus, Fri Jan 29 20:45:06 +0000 2021, -90.189530, 29.953748, Bruh I'm done😂😂 poor dude you can tell he hasn't done this often lmao 
lovethatnicole, Fri Jan 29 20:45:06 +0000 2021, -97.754724, 30.323346, how does one stop feeling feelings because I am tired son 
CristopherAlarc, Fri Jan 29 20:45:06 +0000 2021, -96.886083, 19.542054, Eva y Jimy gracias por compartirme conocimiento de estos bonitos animales 🐎 #Tlalnelhuayocan https://t.co/BZ75PJYyId 
LindaVonniessen, Fri Jan 29 20:45:06 +0000 2021, -121.796444, 37.985661, @BeschlossDC @TheDemCoalition I am very aware. You know I thought my heart and stomach problems would be over but n… https://t.co/8lE8v6htrh 
daltonbaker03, Fri Jan 29 20:45:06 +0000 2021, -100.076888, 31.168893, https://t.co/M6tCFn1qdZ 
VGiordanoPhoto, Fri Jan 29 20:45:06 +0000 2021, -73.929300, 42.804100, Post inaugural rose #rose #nikonz7ii #closeup #macro #flower #testohotos #firstshots @ Schenectady, New York https://t.co/o7jgwU70w5 
Coach_Jackson5, Fri Jan 29 20:45:06 +0000 2021, -97.302830, 32.520998, @CoachPyburn I have a Centennial mask for him! 🔵⚪️⚫️ 
